element_1,element_2,track_name,playlist_genre,playlist_subgenre,track_artist,track_popularity,selected_artist,point_size_selected_artist,track_name_selected_artist,genre_selected_artist,popular_tracks_selected_artist
4.6082427950052125,2.7337543039696333,solace,rap,hip hop,Xfruge,3,,0.1,NA,NA,NA
5.06301682751785,-1.3309486024942856,Whiskey,rap,hip hop,VIK,41,,0.1,NA,NA,NA
4.600437231536859,2.7776390846406995,Arms Of Mine,rap,hip hop,CPRCRN,1,,0.1,NA,NA,NA
0.5652555513511934,5.6790269297851275,entheogen,rap,hip hop,Nohidea,52,,0.1,NA,NA,NA
4.654334762871516,2.8529355421347558,Stay Late,rap,hip hop,the.lazyb,40,,0.1,NA,NA,NA
5.411142266608897,-2.31295286488114,All Souled Out,rap,hip hop,MFakka,41,,0.1,NA,NA,NA
4.533795330855308,3.0348853200299706,Dutches,rap,hip hop,Clap Cotton,51,,0.1,NA,NA,NA
-3.0718822403983688,6.927355150690221,Moonsign,rap,hip hop,Lungfulls,41,,0.1,NA,NA,NA
4.723612585164906,2.796023450252986,santorini,rap,hip hop,David Chief,1,,0.1,NA,NA,NA
-3.238327341724828,5.335471620095312,Sands,rap,hip hop,goosetaf,41,,0.1,NA,NA,NA
-2.8654000920644767,8.32064699506958,Ladbroke Grove,rap,hip hop,AJ Tracey,77,,0.1,NA,NA,NA
-2.8570111022801683,-5.832553668168791,Project Dreams,rap,hip hop,Marshmello,10,,0.1,NA,NA,NA
-3.898742977700667,-6.170729649271017,SWISH,rap,hip hop,Tyga,73,,0.1,NA,NA,NA
-0.4059728883341398,9.535355168789405,London,rap,hip hop,AJ x Deno,67,,0.1,NA,NA,NA
-3.2501586778689484,4.865637186797717,Sounds Of The Skeng,rap,hip hop,Stormzy,66,,0.1,NA,NA,NA
-3.218460118320853,-2.9894816643850883,Thiago Silva,rap,hip hop,Dave,73,,0.1,NA,NA,NA
-3.125925549189569,5.826047331228974,Barking,rap,hip hop,Ramz,13,,0.1,NA,NA,NA
-2.358048659225297,-3.1177943264021417,Both,rap,hip hop,Headie One,69,,0.1,NA,NA,NA
-2.722973416378436,-3.555615415154293,Bang,rap,hip hop,G-Eazy,18,,0.1,NA,NA,NA
-0.9047618348709761,-6.225955860535986,WCF,rap,hip hop,Hil Holla,41,,0.1,NA,NA,NA
-3.997673004880022,-6.729151619397472,Dippin' From The Cops,rap,hip hop,Aystar,54,,0.1,NA,NA,NA
-3.6504719366225853,-5.7699074278507,Don't Rush (feat. Headie One),rap,hip hop,Young T & Bugsey,76,,0.1,NA,NA,NA
-2.0919952609395573,5.680829866285414,Greaze Mode,rap,hip hop,Skepta,60,,0.1,NA,NA,NA
-2.3333999891019657,-3.296249923309233,Funky Friday,rap,hip hop,Dave,72,,0.1,NA,NA,NA
-2.808109870495194,-3.0412368593566574,Bezerk (feat. A$AP Ferg),rap,hip hop,Big Sean,74,,0.1,NA,NA,NA
-2.189332864931154,7.206225007256732,Never Lack,rap,hip hop,Splurgeboys,52,,0.1,NA,NA,NA
0.30836393817603136,-4.269465571924718,Never Lie (feat. Moneybagg Yo),rap,hip hop,Wiz Khalifa,64,,0.1,NA,NA,NA
-3.5916374711037173,-4.83895764030773,Gangsta,rap,hip hop,Smiler,50,,0.1,NA,NA,NA
-2.8238549978313943,-3.0451560254848418,Still Disappointed,rap,hip hop,Stormzy,70,,0.1,NA,NA,NA
-3.4471541050028507,-7.549670993610612,Buss Down (feat. ZieZie),rap,hip hop,Aitch,60,,0.1,NA,NA,NA
-3.997725864503274,-6.142501629467458,West Side,rap,hip hop,The Game,56,,0.1,NA,NA,NA
-4.256564294418057,-6.071528085173466,MAYDAY (feat. Sheck Wes & Young Thug),rap,hip hop,CHASE B,57,,0.1,NA,NA,NA
3.0382559187838747,-5.283337622079155,Floor Seats,rap,hip hop,A$AP Ferg,57,,0.1,NA,NA,NA
-2.9819384635867014,-4.143603432294014,RUN,rap,hip hop,Kardinal Offishall,42,,0.1,NA,NA,NA
-2.255875525342717,-3.6824954664588865,Stripper Bowl,rap,hip hop,Migos,60,,0.1,NA,NA,NA
2.3723114057512595,8.808941499696644,Act a Fool,rap,hip hop,Rick Ross,55,,0.1,NA,NA,NA
-1.8248144884070063,-6.720120655269385,DIZZY,rap,hip hop,KAS,55,,0.1,NA,NA,NA
-2.4323906507073545,-3.7213374736661504,On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),rap,hip hop,Mustard,19,,0.1,NA,NA,NA
-3.077463655265234,-3.002237592535932,Undefeated (feat. Lil Keed),rap,hip hop,Future,61,,0.1,NA,NA,NA
0.8488730083538035,-5.233588499812607,BIG TYME,rap,hip hop,Rick Ross,57,,0.1,NA,NA,NA
-2.4311178904893986,-8.660701991496527,10 Bands,rap,hip hop,Joyner Lucas,68,,0.1,NA,NA,NA
0.24241293125900826,-4.1178829568107655,Yard,rap,hip hop,Toddla T,47,,0.1,NA,NA,NA
-2.3962945196720584,-2.542688385240115,Wigs (feat. City Girls & ANTHA),rap,hip hop,A$AP Ferg,49,,0.1,NA,NA,NA
1.458443896754026,7.473242703258668,100 Shooters (feat. Meek Mill),rap,hip hop,Future,69,,0.1,NA,NA,NA
-3.1561821510361088,7.03403069463731,"Day One (feat. Big L, A.G., Lord Finesse, & O.C.)",rap,hip hop,Diamond D,10,,0.1,NA,NA,NA
-1.7796100927875746,4.936742404950133,4AM,rap,hip hop,Ocean Wisdom,48,,0.1,NA,NA,NA
-4.022079271449265,-6.634643854984085,Pop Boy (feat. Aitch),rap,hip hop,Stormzy,72,,0.1,NA,NA,NA
-3.259127514467617,7.586300017337042,"Givenchy Bag (feat. Future, Nafe Smallz & Chip)",rap,hip hop,Wiley,61,,0.1,NA,NA,NA
-4.095910870706547,-5.358458553742033,Cat Pack,rap,hip hop,AJ Tracey,58,,0.1,NA,NA,NA
-3.9626737680053252,6.8807501414748105,Ban Drill,rap,hip hop,Krept & Konan,57,,0.1,NA,NA,NA
-3.86624035015549,-6.120152779913265,Daddy (feat. Rich The Kid),rap,hip hop,Blueface,35,,0.1,NA,NA,NA
-3.1685568570664566,6.555492720346018,Go Arder,rap,hip hop,B Mus,39,,0.1,NA,NA,NA
0.6318758965219776,-3.2794319593452497,NO HALO,rap,hip hop,BROCKHAMPTON,73,,0.1,NA,NA,NA
-2.821298309350175,8.563103904605718,Backyard,rap,hip hop,Kota the Friend,47,,0.1,NA,NA,NA
-0.6766285898705132,6.568716509483982,Hair Down (feat. Kendrick Lamar),rap,hip hop,SiR,70,,0.1,NA,NA,NA
1.7673672159271154,-2.7323093260495592,Georgia,rap,hip hop,Kevin Abstract,3,,0.1,NA,NA,NA
-4.392434591004345,-4.366141389901894,IF YOU PRAY RIGHT,rap,hip hop,BROCKHAMPTON,54,,0.1,NA,NA,NA
-2.660503285324385,6.16396617881156,2012,rap,hip hop,Joey Purp,51,,0.1,NA,NA,NA
-1.7533852496753553,-3.4146123028788224,Song 32,rap,hip hop,Noname,7,,0.1,NA,NA,NA
-3.9549800416952308,-5.846895282335313,Bad Idea (feat. Chance the Rapper),rap,hip hop,YBN Cordae,21,,0.1,NA,NA,NA
-2.7827310961145018,-6.7520646319250295,BOY BYE,rap,hip hop,BROCKHAMPTON,72,,0.1,NA,NA,NA
-2.0516776537337726,5.653038929239694,shorty (pt.3),rap,hip hop,Deem Spencer,43,,0.1,NA,NA,NA
1.0034869865183902,-2.486863211498272,W.Y.G.D.T.N.S. (feat. ScHoolboy Q),rap,hip hop,The Alchemist,51,,0.1,NA,NA,NA
-2.990262882529505,-5.868991831680787,Silent Prayer,rap,hip hop,YL,38,,0.1,NA,NA,NA
1.0005406913327486,-3.1954470503841557,SUGAR,rap,hip hop,BROCKHAMPTON,88,,0.1,NA,NA,NA
-2.315623015055907,-6.701564832127097,Carefree,rap,hip hop,Mick Jenkins,60,,0.1,NA,NA,NA
-1.0769915775307601,5.131775179522925,What a Life,rap,hip hop,MFnMelo,54,,0.1,NA,NA,NA
-1.349098926857328,6.211475866003771,I Was Sad Last Night I'm OK Now,rap,hip hop,tobi lou,60,,0.1,NA,NA,NA
-4.232852951975943,-5.681617338043592,Million Man March,rap,hip hop,Tuamie,38,,0.1,NA,NA,NA
-3.335433275032623,-4.735194726376717,TITLE TRACK,rap,hip hop,Lee Scott,43,,0.1,NA,NA,NA
-3.2271805219030334,-5.163053571653671,Away From,rap,hip hop,Caleborate,40,,0.1,NA,NA,NA
-2.857687279444822,-5.104144590256449,Routine,rap,hip hop,Medhane,42,,0.1,NA,NA,NA
-2.817406354225858,-3.990855859547549,I BEEN BORN AGAIN,rap,hip hop,BROCKHAMPTON,63,,0.1,NA,NA,NA
-3.1470653518972997,5.854472958234907,Run It Up,rap,hip hop,King Carter,35,,0.1,NA,NA,NA
2.0026652682907455,-1.4356224159288775,Compound,rap,hip hop,Trellion,41,,0.1,NA,NA,NA
-2.8948762976344726,7.435087830198849,Angel,rap,hip hop,Loyle Carner,62,,0.1,NA,NA,NA
-2.481216059891586,6.328146788923177,ANGST II,rap,hip hop,MESSIAH!,41,,0.1,NA,NA,NA
-3.595619600596459,-3.867337562098244,Flow Seats,rap,hip hop,MFnMelo,44,,0.1,NA,NA,NA
-1.9696097448835945,6.707153288009659,Trina,rap,hip hop,Smino,64,,0.1,NA,NA,NA
1.3464749529430073,-5.027614081218349,You Make Me Wanna (Kill),rap,hip hop,The Last Skeptik,42,,0.1,NA,NA,NA
-3.2812016219742337,7.389054205507756,Family and Loyalty,rap,hip hop,Gang Starr,62,,0.1,NA,NA,NA
-2.8625908970350156,5.851379626819184,18HUNNA (feat. Dave) ,rap,hip hop,Headie One,45,,0.1,NA,NA,NA
-3.84441178110417,-5.4773352638091675,Willpower,rap,hip hop,MAVI,40,,0.1,NA,NA,NA
-1.5938147601221104,-3.0920833922264226,Hell Bound ,rap,hip hop,Vince Staples,67,,0.1,NA,NA,NA
-2.9773648937915453,6.883893581091136,GOD'S WITH ME,rap,hip hop,MIKE,0,,0.1,NA,NA,NA
-2.9905633538462326,5.464028532210079,Elixir,rap,hip hop,Wiki,49,,0.1,NA,NA,NA
-3.1171327105899476,5.724594296016369,Easter Sunday,rap,hip hop,Zelooperz,4,,0.1,NA,NA,NA
-3.437420488666367,-3.993852420066736,Häagen Dazs,rap,hip hop,Ghetto Sage,59,,0.1,NA,NA,NA
-3.2061234358649227,5.611047414255481,Sheet Music ,rap,hip hop,Vince Staples,59,,0.1,NA,NA,NA
-4.05211915407586,6.8207949720005905,Prayers,rap,hip hop,MIKE,48,,0.1,NA,NA,NA
-3.6160590664147882,-3.8706754510733417,Eggs,rap,hip hop,Wiki,45,,0.1,NA,NA,NA
1.948419966922537,-2.8983721539300564,Song 31,rap,hip hop,Noname,4,,0.1,NA,NA,NA
-4.095363435650757,-5.473972798980957,High Rises,rap,hip hop,CHIKA,43,,0.1,NA,NA,NA
-3.0682288585180477,-4.016024188519996,Dancer,rap,hip hop,Cero Ismael,43,,0.1,NA,NA,NA
-1.4240950532647128,5.314256193603279,Kein Wort,rap,hip hop,Juju,71,,0.1,NA,NA,NA
-3.0363005670798424,6.462552805326476,COLT,rap,hip hop,Samra,80,,0.1,NA,NA,NA
-1.9332445062185624,7.163533682667604,Vor der Tür,rap,hip hop,Gzuz,79,,0.1,NA,NA,NA
-3.757687879320313,-5.201181174568737,Nur zur Info,rap,hip hop,Ufo361,79,,0.1,NA,NA,NA
-2.3523094956486035,-7.38564315030879,Maschine,rap,hip hop,The Cratez,49,,0.1,NA,NA,NA
-2.2130089308298637,6.019569481071498,CASINO ROYAL,rap,hip hop,Kianush,77,,0.1,NA,NA,NA
-0.6089895650595808,5.46895416805843,6AM.........,rap,hip hop,Dardan,76,,0.1,NA,NA,NA
-2.5278905562540257,-5.623445324934698,KEIN SCHLAF,rap,hip hop,Nimo,80,,0.1,NA,NA,NA
-1.0328231632345042,5.363573976407913,Ich hol dich ab,rap,hip hop,Jamule,76,,0.1,NA,NA,NA
-2.623319798290834,5.8566546953248455,Skifahren,rap,hip hop,The Cratez,51,,0.1,NA,NA,NA
-2.63966233678781,-7.036723324388542,Alien,rap,hip hop,RIN,80,,0.1,NA,NA,NA
-0.0451337757892608,5.734664653329348,Nur ein Dieb,rap,hip hop,Veysel,69,,0.1,NA,NA,NA
-1.3850206029494339,-8.948184172943211,Es geht voran,rap,hip hop,RAF Camora,72,,0.1,NA,NA,NA
-0.8592773077850241,6.96742925369626,PHANTOM,rap,hip hop,reezy,75,,0.1,NA,NA,NA
-1.8733812932418092,8.045580876808202,STAR,rap,hip hop,Nimo,74,,0.1,NA,NA,NA
-1.9429215513117581,7.283967301280742,Benzo,rap,hip hop,Elias,73,,0.1,NA,NA,NA
-1.875051818684548,6.921974102261099,Honda Civic,rap,hip hop,The Cratez,76,,0.1,NA,NA,NA
-1.1369825978555208,6.918023962425935,Fratello,rap,hip hop,Ghetto Phénomène,70,,0.1,NA,NA,NA
-1.2578868794091567,9.617246388102277,Roller,rap,hip hop,Apache 207,81,,0.1,NA,NA,NA
-3.0475278717738776,6.926886741835437,Unnormal,rap,hip hop,RAF Camora,74,,0.1,NA,NA,NA
-2.91784068851328,4.762037027727383,Mit Dir,rap,hip hop,Loredana,77,,0.1,NA,NA,NA
-4.249319465473268,-5.850305875095073,95 BPM,rap,hip hop,Samra,75,,0.1,NA,NA,NA
0.34007654529745207,7.0758132561829905,KARMA,rap,hip hop,Nimo,77,,0.1,NA,NA,NA
-3.3959975664839646,6.745044324077011,Der Bratan bleibt der gleiche,rap,hip hop,Capital Bra,79,,0.1,NA,NA,NA
0.1415737612728761,6.101420740438164,Himmel grau,rap,hip hop,The Cratez,46,,0.1,NA,NA,NA
-1.0934324917812266,7.145827953746468,Puta Madre,rap,hip hop,RAF Camora,72,,0.1,NA,NA,NA
-2.914804143435205,5.181140431722482,Jayjo,rap,hip hop,Undacava,69,,0.1,NA,NA,NA
-3.1563993696330335,-3.651800164476029,Schmeckt (feat. LX),rap,hip hop,Hemso,68,,0.1,NA,NA,NA
-2.4857592920710925,6.851563067858426,Noch n Schluck (feat. Maxwell),rap,hip hop,Estikay,52,,0.1,NA,NA,NA
-1.9105657013064077,-7.9495600378406,Was ist das?,rap,hip hop,Megaloh,48,,0.1,NA,NA,NA
0.539083052539017,7.3118481047375665,Désolé,rap,hip hop,Fero47,71,,0.1,NA,NA,NA
-3.3095436083624907,6.4122421173357615,Seele,rap,hip hop,Azet,74,,0.1,NA,NA,NA
-1.9969085828100681,5.3481471364108035,MONEYHONEYDRIP,rap,hip hop,Jamule,72,,0.1,NA,NA,NA
-4.033041229904608,-5.014518847934531,Gang Gang,rap,hip hop,Miami Yacine,68,,0.1,NA,NA,NA
4.059694728847662,4.715284699978887,Doch in der Nacht,rap,hip hop,Apache 207,79,,0.1,NA,NA,NA
-1.7500555800675373,-4.19872855399062,STREIT MIT DEM MOND,rap,hip hop,Kianush,70,,0.1,NA,NA,NA
-0.5431724868448379,7.136900443218601,"Para, Money, E's",rap,hip hop,JIGGO,66,,0.1,NA,NA,NA
-0.6231870278398453,6.551233982591361,Puls steigt,rap,hip hop,Capo,73,,0.1,NA,NA,NA
-1.3837964333701382,6.0225769730928835,1000 Hits,rap,hip hop,Jamule,73,,0.1,NA,NA,NA
-2.4676667713043163,7.511969105234627,Alessandra Ambrosio,rap,hip hop,Miami Yacine,71,,0.1,NA,NA,NA
-3.093550216067778,6.475587777410014,Hauseingang,rap,hip hop,Pashanim,73,,0.1,NA,NA,NA
-1.2525102599496216,-2.7819069408744506,Tiffany,rap,hip hop,Shindy,74,,0.1,NA,NA,NA
-2.702918122614444,6.577473740973603,Habiba Prima,rap,hip hop,Kurdo,64,,0.1,NA,NA,NA
-0.6039200446264644,7.403902413973006,GTA,rap,hip hop,Standart Skill,65,,0.1,NA,NA,NA
-2.9859189110242017,-4.011013215263469,Weste Weiß,rap,hip hop,EREN CAN,67,,0.1,NA,NA,NA
-3.6073515160813394,-3.759662121443992,Zirkus,rap,hip hop,badmómzjay,61,,0.1,NA,NA,NA
-2.492891366445235,7.815839507918025,Ich pass auf,rap,hip hop,BRADO,62,,0.1,NA,NA,NA
-3.659595257332442,6.977717538856733,Luft,rap,hip hop,Lucio101,61,,0.1,NA,NA,NA
-3.4707780204285226,5.94830018511018,Dhakka,rap,hip hop,Sidhu Moose Wala,65,,0.1,NA,NA,NA
-2.8698363717318682,4.799148398951658,8 Parche,rap,hip hop,Baani Sandhu,67,,0.1,NA,NA,NA
-1.5945511935983268,-4.339409638721284,Kabza,rap,hip hop,Dilpreet Dhillon,50,,0.1,NA,NA,NA
-4.09895561626867,-6.46739292845841,Same Beef,rap,hip hop,Bohemia,64,,0.1,NA,NA,NA
1.590772903785289,9.298054851550402,Pyar Bolda,rap,hip hop,Jassa Dhillon,60,,0.1,NA,NA,NA
-4.471659001464418,-5.684576452974566,Aukaat,rap,hip hop,Jassie Gill,59,,0.1,NA,NA,NA
-2.4473021681368614,4.835049977821396,Chandigarh,rap,hip hop,Dilpreet Dhillon,44,,0.1,NA,NA,NA
-2.1878320697718205,8.705834879495121,B,rap,hip hop,Sidhu Moose Wala,59,,0.1,NA,NA,NA
-2.0570326937106618,4.986101388823791,Millionaire,rap,hip hop,A Kay,51,,0.1,NA,NA,NA
-3.5294379789309254,5.869868545372773,Don't Look,rap,hip hop,Karan Aujla,0,,0.1,NA,NA,NA
-1.6155323366643728,8.521601637597515,Time Chakda,rap,hip hop,Kambi,52,,0.1,NA,NA,NA
-2.6573785751193446,-8.329486998811591,The King,rap,hip hop,Amrit Maan,50,,0.1,NA,NA,NA
-2.9949707171835778,4.616731289123236,Nagni,rap,hip hop,Jasmine Sandlas,56,,0.1,NA,NA,NA
-2.82173414291196,-3.8224809795384602,Khatarnaak,rap,hip hop,Gippy Grewal,52,,0.1,NA,NA,NA
-2.6043609752871015,9.008522418537941,Khaas Bande,rap,hip hop,Gagan Kokri,52,,0.1,NA,NA,NA
-3.2454216023643285,-6.104449234256033,Decision,rap,hip hop,Jorge Gill,29,,0.1,NA,NA,NA
-1.4243504835704097,4.802574012796642,2am,rap,hip hop,Karan Aujla,58,,0.1,NA,NA,NA
0.11672514100407141,9.284584705435677,Dawood,rap,hip hop,Sidhu Moose Wala,52,,0.1,NA,NA,NA
-1.2376918535876236,-2.749903823317235,Hint,rap,hip hop,Karan Aujla,61,,0.1,NA,NA,NA
-2.132466020355519,-4.312310451669608,Forget About It,rap,hip hop,Sidhu Moose Wala,54,,0.1,NA,NA,NA
-2.8699670250880387,5.0977135447089985,Gedi,rap,hip hop,Kulbir Jhinjer,50,,0.1,NA,NA,NA
-2.7286252832273967,4.864891301571946,Pagol,rap,hip hop,Deep Jandu,58,,0.1,NA,NA,NA
-2.438458631189555,5.026193833653522,Boss,rap,hip hop,Jass Manak,31,,0.1,NA,NA,NA
-3.9739125906461648,6.807129397881701,Gangland,rap,hip hop,Mankirt Aulakh,46,,0.1,NA,NA,NA
-2.9232368525137105,7.77212260164738,Ink,rap,hip hop,Karan Aujla,52,,0.1,NA,NA,NA
-1.707080853879536,-4.240212240306573,Sameblood,rap,hip hop,Gopi Waraich,29,,0.1,NA,NA,NA
-2.876661784683639,4.906425467230225,BootCut,rap,hip hop,Prem Dhillon,51,,0.1,NA,NA,NA
-0.6672436249294139,8.721140823827493,Difference,rap,hip hop,Amrit Maan,53,,0.1,NA,NA,NA
-1.7881212245712188,9.334810372266672,Rim Car De,rap,hip hop,Mani Sandhu,26,,0.1,NA,NA,NA
-1.7522583990373208,-3.791165843432644,Lootera,rap,hip hop,R. Nait,50,,0.1,NA,NA,NA
-3.6732860610377736,-5.311016935589327,Trend,rap,hip hop,Sidhu Moose Wala,52,,0.1,NA,NA,NA
-3.276380031337681,-2.6984030554876415,Bombay to Punjab,rap,hip hop,Deep Jandu,60,,0.1,NA,NA,NA
-3.112992067871836,5.288506128823542,Hisaab,rap,hip hop,Karan Aujlaa,5,,0.1,NA,NA,NA
-3.2932117652624546,4.946100260841053,Defaulter,rap,hip hop,R. Nait,55,,0.1,NA,NA,NA
-1.3173237973186676,5.203287093119648,Waake,rap,hip hop,Gurnam Bhullar,47,,0.1,NA,NA,NA
-2.875025073175006,5.208434595565474,Wakhra Swag (feat. Badshah),rap,hip hop,Navv Inder,46,,0.1,NA,NA,NA
0.9213925379722518,7.204957806820471,Outlaw,rap,hip hop,Sidhu Moose Wala,52,,0.1,NA,NA,NA
-2.6775640957091373,-6.4474334541003975,Illegal Weapon,rap,hip hop,Garry Sandhu,63,,0.1,NA,NA,NA
-2.804918631024456,7.169893292695548,Supply,rap,hip hop,Gurjas Sidhu,44,,0.1,NA,NA,NA
-1.384793003872176,4.981244024724445,Death Route,rap,hip hop,Sidhu Moose Wala,54,,0.1,NA,NA,NA
-2.4461597456407174,5.32120899057286,Hommies,rap,hip hop,Ninja,45,,0.1,NA,NA,NA
-2.0921069187389625,7.60695603953915,Mafia Style,rap,hip hop,Sidhu Moose Wala,49,,0.1,NA,NA,NA
-2.916578742682484,5.037246335337127,Affair,rap,hip hop,Baani Sandhu,52,,0.1,NA,NA,NA
-2.426242519508028,4.959164575762275,East Side Flow,rap,hip hop,Sidhu Moose Wala,56,,0.1,NA,NA,NA
-3.358867446664172,7.710247338654452,Facts,rap,hip hop,Karan Aujla,39,,0.1,NA,NA,NA
-0.3612126694572794,-7.917769875384304,Dollar ,rap,hip hop,Sidhu Moose Wala,57,,0.1,NA,NA,NA
2.055841312885968,-6.786903847907305,Badfella,rap,hip hop,Sidhu Moose Wala,51,,0.1,NA,NA,NA
-3.3518984816136004,-5.916151424547495,Big Scene,rap,hip hop,Diljit Dosanjh,44,,0.1,NA,NA,NA
-2.597658277066111,4.983317429923007,Tochan,rap,hip hop,Sidhu Moose Wala,46,,0.1,NA,NA,NA
-3.399628915485639,6.7617395610796756,"Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)",rap,hip hop,Dr Zeus,51,,0.1,NA,NA,NA
-2.9420732921566817,4.893174655274744,Guerrilla War,rap,hip hop,Amrit Maan,24,,0.1,NA,NA,NA
-4.456057234371931,-6.059014915298795,"Aczino: Bzrp Freestyle Sessions, Vol. 8",rap,hip hop,Bizarrap,69,,0.1,NA,NA,NA
2.287256489452071,-5.092254123521247,Burbujas de Cristal,rap,hip hop,Cartel De Santa,72,,0.1,NA,NA,NA
-3.3162351333921816,5.1488311555624255,La Paleta (feat. C,rap,hip hop,MC Davo,60,,0.1,NA,NA,NA
-3.9516735784633776,-6.205061245406827,Mi Vicio,rap,hip hop,Santa Fe Klan,46,,0.1,NA,NA,NA
-1.5920593308038145,6.494191006072879,Lo Nuestro Se Murió,rap,hip hop,Gera MX,63,,0.1,NA,NA,NA
-1.6651976563379274,-4.277940057585266,"Aleman: Bzrp Music Sessions, Vol. 15",rap,hip hop,Bizarrap,77,,0.1,NA,NA,NA
-2.753569579975215,-3.6742430869586498,Cúcara Mácara,rap,hip hop,DAAZ,47,,0.1,NA,NA,NA
-2.8178659793642806,4.939778684066225,Ven Ven,rap,hip hop,Toser One,46,,0.1,NA,NA,NA
-1.595183485781733,-4.475746442314936,No Llegare (Remix del Remix),rap,hip hop,Neto Peña,47,,0.1,NA,NA,NA
-2.568345869454963,7.251667037404701,La Magia,rap,hip hop,Sabino,57,,0.1,NA,NA,NA
-3.108357624273178,-3.981440717300162,Bien Puesto,rap,hip hop,Gera MX,56,,0.1,NA,NA,NA
-1.0279145090010637,7.117107569832605,Mujer,rap,hip hop,MC Davo,60,,0.1,NA,NA,NA
-3.8836382448602076,-5.528262079775712,Infiel,rap,hip hop,Santa Fe Klan,61,,0.1,NA,NA,NA
-1.4532043983480116,-8.558402481136541,La Vida Me Hizo Cabron,rap,hip hop,C-Kan,49,,0.1,NA,NA,NA
-2.8886776236016356,-3.840138663887869,Me Gusta lo Malo,rap,hip hop,Under Side 821,32,,0.1,NA,NA,NA
-3.446293634171423,5.235177392517705,Si Preguntan por Mí,rap,hip hop,Rich Vagos,63,,0.1,NA,NA,NA
-0.13018397652100833,7.27375698067841,Ganga,rap,hip hop,Lefty Sm,43,,0.1,NA,NA,NA
0.4735563250126671,-3.627862281997475,Huracán,rap,hip hop,Gera MX,60,,0.1,NA,NA,NA
-2.4619786651452853,5.064274298332621,Chambea,rap,hip hop,Toser One,36,,0.1,NA,NA,NA
-2.7050237012522196,7.7109786691689814,La Última Cena,rap,hip hop,Charles Ans,51,,0.1,NA,NA,NA
-0.8294127339323074,6.376799627104759,Santa Maria,rap,hip hop,C-Kan,48,,0.1,NA,NA,NA
-2.317790015086247,5.785473071503074,Todo Está Bien,rap,hip hop,Wk,43,,0.1,NA,NA,NA
-2.9895589224191097,5.1889934903168164,Chapala Style,rap,hip hop,Zimple,40,,0.1,NA,NA,NA
-1.418394288177705,6.112208825047074,Carne,rap,hip hop,Santa RM,49,,0.1,NA,NA,NA
-2.787689314280859,-3.7722194942050296,Tengo Un Problema,rap,hip hop,MC Davo,60,,0.1,NA,NA,NA
-3.9904054633060775,-6.158375891599742,La Marcha De Los Tristes,rap,hip hop,Lng Sht,58,,0.1,NA,NA,NA
-1.129366024309335,6.58981485663559,Hagamos las Paces,rap,hip hop,Neto Peña,45,,0.1,NA,NA,NA
-2.4952118093667965,6.529359138780365,De Donde Vengo,rap,hip hop,West Gold,47,,0.1,NA,NA,NA
-3.01689532065412,7.009110350291366,Calavera,rap,hip hop,Chato 473,45,,0.1,NA,NA,NA
-3.1868270825786027,-4.114142391728343,Invierno,rap,hip hop,Faruz Feet,31,,0.1,NA,NA,NA
-3.2674939595148755,-4.211435737675169,No Te Quiero Perder,rap,hip hop,Sabino,53,,0.1,NA,NA,NA
-1.1882206728690055,-3.8181610065739444,Fekka,rap,hip hop,Zoop One,37,,0.1,NA,NA,NA
-1.9523493538690277,-3.41234522239568,Fee Fi Fo ,rap,hip hop,Santa RM,31,,0.1,NA,NA,NA
-3.343388652406954,7.439435714294668,Flight 0001,rap,hip hop,Flyboiz,50,,0.1,NA,NA,NA
-3.2525744849689597,5.053523830722519,Problemas Usuales,rap,hip hop,Proof,43,,0.1,NA,NA,NA
-2.5747954820753085,-6.687018216171873,Dame un Poco Más,rap,hip hop,Wk,37,,0.1,NA,NA,NA
-2.6203584669040936,-6.841942360628766,Canela,rap,hip hop,Nanpa Básico,71,,0.1,NA,NA,NA
-3.174945201333755,-5.5269433474862435,Odio el Drama,rap,hip hop,Remik Gonzalez,50,,0.1,NA,NA,NA
-0.870465180400684,7.259497875646984,Botas y Texana,rap,hip hop,La Plebada,53,,0.1,NA,NA,NA
-1.721445105725777,4.942277479840916,El Chivo (feat. T3r Elemento),rap,hip hop,Berner,65,,0.1,NA,NA,NA
-3.1074529762619725,7.015844581450219,Si Me Quieren Matar,rap,hip hop,Delaossa,44,,0.1,NA,NA,NA
-3.992964556631095,-5.439474721350451,Verano del 2006,rap,hip hop,Charles Ans,52,,0.1,NA,NA,NA
-2.5295085640060204,-2.4899786078634283,No Quiero Dejar Esto,rap,hip hop,Yoss Bones,44,,0.1,NA,NA,NA
-1.8237637637761035,4.7582248120986685,Solo Fluyo,rap,hip hop,Neto Reyno,41,,0.1,NA,NA,NA
-3.4722100002857816,7.616481111377945,Hiphopa,rap,hip hop,Anexo Leiruk,18,,0.1,NA,NA,NA
-1.8951251140842515,9.307063589095543,Su Cotorreo,rap,hip hop,Derian,45,,0.1,NA,NA,NA
-0.8205751399158022,5.601111575693913,Caja De Madera,rap,hip hop,Lng Sht,49,,0.1,NA,NA,NA
-0.9111727879612415,5.767326958093708,Weekend,rap,hip hop,West Gold,45,,0.1,NA,NA,NA
-1.2178741317522737,9.540655265837108,Semillas,rap,hip hop,La Banda Baston,45,,0.1,NA,NA,NA
